id,isbn,title,authors,language,genre,published,published_date,page_count,size,created_date,updated_date,deleted_date
2944,0195153448,Nothing But the Truth,"{""John T. Lescroart""}",en,"{Mystery,Fiction,Thriller,""Legal Thriller"",Mystery,Crime,Thriller,Thriller,""Mystery Thriller"",Suspense,Law,Politics,Audiobook}",Oxford University Press,2001,452,15.5x20.5,2024-02-26,,
2946,0195153448,Meet Me For Murder,"{""Don Lasseter"",""Ronald E. Bowers""}",en,"{Crime,""True Crime"",Nonfiction,Mystery,Crime}",Oxford University Press,2008,350,15.5x20.5,2024-02-26,,
2947,0195153448,Body of Truth,"{""David L. Lindsey""}",en,"{Mystery,Thriller,Fiction,Mystery,Crime}",Oxford University Press,1993-03-11,531,15.5x20.5,2024-02-26,,
2949,0195153448,The Hearing,"{""John Lescroart""}",en,"{Mystery,Fiction,Thriller,""Legal Thriller"",Thriller,Mystery,Crime,Thriller,""Mystery Thriller"",Audiobook,Suspense,""United States"",Mystery,Detective}",Oxford University Press,2002,542,15.5x20.5,2024-02-26,,
2950,0195153448,Friends in High Places,"{""Donna Leon""}",en,"{Mystery,Mystery,Crime,Fiction,Cultural,Italy,Mystery,Detective,Thriller,""Mystery Thriller"",Audiobook,Thriller,""Emergency Services"",Police,Contemporary}",Oxford University Press,2001,337,15.5x20.5,2024-02-26,,
2951,0195153448,Only Mine,"{""Elizabeth Lowell""}",en,"{Romance,Romance,""Historical Romance"",Westerns,Historical,Romance,""Western Romance"",Fiction,Historical,""Historical Fiction"",""Historical Romance"",""Western Historical Romance"",Historical,Regency,""Historical Romance"",""Regency Romance""}",Oxford University Press,1992-02-01,400,15.5x20.5,2024-02-26,,
2952,0195153448,Stepping Stones,"{""Maureen Lee""}",en,"{Fiction,Romance}",Oxford University Press,2003-08-01,563,15.5x20.5,2024-02-26,,
2953,0195153448,The Gamma Option,"{""Jon Land""}",en,"{Thriller,Action,Mystery,Fiction,Adventure}",Oxford University Press,1989,340,15.5x20.5,2024-02-26,,
2954,0195153448,Dance While You Can,"{""Susan Lewis""}",en,"{Fiction,Romance,""Contemporary Romance"",""Womens Fiction"",""Chick Lit"",Romance}",Oxford University Press,2000-11,376,15.5x20.5,2024-02-26,,
2955,0195153448,Put Out the Fires,"{""Maureen Lee""}",en,"{Historical,""Historical Fiction"",Fiction,War,Historical,War,""World War II"",""European Literature"",""British Literature"",Literature,""20th Century""}",Oxford University Press,2003-08-01,459,15.5x20.5,2024-02-26,,
2957,0195153448,Hard Landing,"{""Stephen Leather""}",en,"{Thriller,Fiction,Mystery,Crime,Action,Mystery,Mystery,Detective,Thriller,""Mystery Thriller"",Audiobook,Suspense,""Emergency Services"",Police}",Oxford University Press,2004,384,15.5x20.5,2024-02-26,,
2958,0195153448,Hot Blood,"{""Stephen Leather""}",en,"{Thriller,Fiction,Mystery,Crime,Mystery,Action,Audiobook,Suspense,Mystery,Detective}",Oxford University Press,2007-09-20,544,15.5x20.5,2024-02-26,,
2959,0195153448,The Vets,"{""Stephen Leather""}",en,"{Fiction,Thriller}",Oxford University Press,2019-03-05,576,15.5x20.5,2024-02-26,,
2960,0195153448,Amber Beach,"{""Elizabeth Lowell""}",en,"{Romance,Romance,""Romantic Suspense"",Mystery,Suspense,Contemporary,Fiction,Romance,""Contemporary Romance"",Thriller,Thriller,""Mystery Thriller"",Adult}",Oxford University Press,1998-10-01,384,15.5x20.5,2024-02-26,,
2961,0195153448,The Baby Trail,"{""Sinead Moriarty""}",en,"{""Womens Fiction"",""Chick Lit"",Fiction,Contemporary,Romance,Humor,""European Literature"",""Irish Literature"",""Womens Fiction"",Family}",Oxford University Press,2004,310,15.5x20.5,2024-02-26,,
2962,0195153448,Gentlemen and Players,"{""Joanne Harris""}",en,"{Fiction,Mystery,Thriller,Contemporary,Thriller,""Mystery Thriller"",Mystery,Crime,Adult,""European Literature"",""British Literature"",Suspense,Novels}",Oxford University Press,2006,507,15.5x20.5,2024-02-26,,
2965,0195153448,Livingstone's Tribe,"{""Stephen Taylor""}",en,"{Cultural,Africa,Travel,Nonfiction}",Oxford University Press,2000,272,15.5x20.5,2024-02-26,,
2966,0195153448,The Golden Egg,"{""Donna Leon""}",en,"{Mystery,Fiction,Cultural,Italy,Mystery,Crime,Mystery,Detective,Thriller,""Mystery Thriller"",Audiobook,Contemporary,""European Literature"",""Italian Literature"",Cultural,International}",Oxford University Press,2014-03-11,276,15.5x20.5,2024-02-26,,
2969,0195153448,Dark Homecoming,"{""Eric Van Lustbader""}",en,"{Thriller,Fiction,Mystery,Adventure,Mystery,Crime,Thriller,""Mystery Thriller""}",Oxford University Press,1997,353,15.5x20.5,2024-02-26,,
2970,0195153448,Bring Up the Bodies,"{""Hilary Mantel""}",en,"{Historical,""Historical Fiction"",Fiction,Historical,""European Literature"",""British Literature"",""Literary Fiction"",Audiobook,Literature,""English History"",""Tudor Period"",Novels,Literature,""16th Century""}",Oxford University Press,2013,485,15.5x20.5,2024-02-26,,
2972,0195153448,Extras,"{""Scott Westerfeld""}",en,"{""Young Adult"",""Science Fiction"",Dystopia,""Science Fiction"",Fiction,Fantasy,Romance,""Young Adult"",Teen,Adventure,Apocalyptic,""Post Apocalyptic"",Futuristic}",Oxford University Press,2008-02,432,15.5x20.5,2024-02-26,,
2974,0195153448,Changing Grooms,"{""Sasha Wagstaff"",Sasha}",en,"{""Womens Fiction"",""Chick Lit"",Romance,Fiction,Roman}",Oxford University Press,2009,0,15.5x20.5,2024-02-26,,
2977,0195153448,Single White E-mail,"{""Jessica Adams""}",en,"{""Womens Fiction"",""Chick Lit"",Fiction,Romance,Cultural,Australia,Roman}",Oxford University Press,1999,415,15.5x20.5,2024-02-26,,
2978,0195153448,Too Hot to Handle,"{""Elizabeth Lowell""}",en,"{Romance,Romance,""Contemporary Romance"",Contemporary,Fiction,Westerns,Romance,""M F Romance"",Romance,""Romantic Suspense""}",Oxford University Press,1997,249,15.5x20.5,2024-02-26,,
2979,0195153448,Melancholy Baby,"{""Robert B. Parker""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Thriller,Adult,Novels,Action,Suspense}",Oxford University Press,2005-10-04,304,15.5x20.5,2024-02-26,,
2981,0195153448,Suzanne's Diary for Nicholas,"{""James Patterson""}",en,"{Romance,Fiction,""Womens Fiction"",""Chick Lit"",Contemporary,Adult,""Adult Fiction"",Mystery,Drama,Love,Romance,""Contemporary Romance""}",Oxford University Press,2001,280,15.5x20.5,2024-02-26,,
2984,0195153448,Hunting Unicorns,"{""Bella Pollen""}",en,"{Fiction,Romance,Contemporary,""Womens Fiction"",""Chick Lit"",""European Literature"",""British Literature"",Historical,""Historical Fiction"",Relationships,""Adult Fiction"",""Literary Fiction"",Novels}",Oxford University Press,2004,256,15.5x20.5,2024-02-26,,
2985,0195153448,Windy City Blues,"{""Sara Paretsky""}",en,"{Mystery,""Short Stories"",Fiction,Mystery,Crime,Mystery,Detective,Thriller,Thriller,""Mystery Thriller"",""The United States Of America"",Literature,American,""Female Authors""}",Oxford University Press,1996,337,15.5x20.5,2024-02-26,,
2986,0195153448,A Perfect Love,"{""Lenora Worth""}",en,"{""Category Romance"",""Love Inspired"",Romance,""Christian Fiction"",Christian,Romance,""Christian Romance""}",Oxford University Press,2005-11-29,320,15.5x20.5,2024-02-26,,
2987,0195153448,So Shall You Reap,"{""Marilyn Wallace""}",en,"{Mystery,Fiction}",Oxford University Press,1993,384,15.5x20.5,2024-02-26,,
2988,0195153448,Cold Paradise,"{""Stuart Woods""}",en,"{Mystery,Fiction,Thriller,Suspense,Mystery,Crime,Thriller,""Mystery Thriller"",Mystery,Detective,Audiobook,Mystery,""Murder Mystery"",Contemporary}",Oxford University Press,2002-04-01,464,15.5x20.5,2024-02-26,,
2989,0195153448,River of Blue Fire,"{""Tad Williams""}",en,"{Fantasy,""Science Fiction"",Fiction,""Science Fiction"",Cyberpunk,""Science Fiction Fantasy"",Adventure,""Speculative Fiction"",Fantasy,""Epic Fantasy"",Epic,Audiobook}",Oxford University Press,1999-09-01,704,15.5x20.5,2024-02-26,,
2990,0195153448,Waxwings,"{""Jonathan Raban""}",en,"{Fiction,Novels}",Oxford University Press,2004,310,15.5x20.5,2024-02-26,,
2991,0195153448,Outbreak,"{""Robert Tine""}",en,"{Thriller,Fiction,""Science Fiction"",Horror,""Media Tie In"",Mystery,Drama,Suspense,Thriller,""Mystery Thriller"",Action}",Oxford University Press,1995,331,15.5x20.5,2024-02-26,,
2992,0195153448,Simply Scandalous,"{""Carly Phillips""}",en,"{Romance,Romance,""Contemporary Romance"",Contemporary,""Womens Fiction"",""Chick Lit"",""Category Romance"",Harlequin,Fiction,Adult,Romance,""Category Romance"",Audiobook}",Oxford University Press,2003-12,264,15.5x20.5,2024-02-26,,
2993,0195153448,Suspicion of Vengeance,"{""Barbara Parker""}",en,"{Mystery,Fiction,Thriller,Thriller,""Mystery Thriller"",Thriller,""Legal Thriller"",Romance,""Romantic Suspense""}",Oxford University Press,2002-12-17,439,15.5x20.5,2024-02-26,,
2995,0195153448,A Slow Burning,"{""Stanley Pottinger""}",en,"{Fiction,Thriller,Mystery}",Oxford University Press,2001-06-25,592,15.5x20.5,2024-02-26,,
2996,0195153448,Mitla Pass,"{""Leon Uris""}",en,"{Historical,""Historical Fiction"",Fiction,Historical,Cultural,Israel,Literature,Jewish,Thriller,Novels,War,Adventure,""Adult Fiction""}",Oxford University Press,1989,495,15.5x20.5,2024-02-26,,
2997,0195153448,Between Males,"{""Fiona Walker""}",en,"{""Womens Fiction"",""Chick Lit"",Fiction,Romance,Humor}",Oxford University Press,2000,566,15.5x20.5,2024-02-26,,
2998,0195153448,Dark Lady,"{""Richard North Patterson""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Legal Thriller"",Thriller,""Mystery Thriller"",Suspense,Mystery,Detective,Audiobook,Horror}",Oxford University Press,2000,448,15.5x20.5,2024-02-26,,
2999,0195153448,The Predators,"{""Harold Robbins""}",en,"{Fiction,Drama}",Oxford University Press,1999-04-15,416,15.5x20.5,2024-02-26,,
3000,0195153448,Hard Time,"{""Sara Paretsky""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,Mystery,Detective,Audiobook,Adult,Suspense,Mystery,Noir}",Oxford University Press,2000,495,15.5x20.5,2024-02-26,,
3001,0195153448,No Safe Place,"{""Richard North Patterson""}",en,"{Fiction,Thriller,Mystery,Thriller,""Legal Thriller"",Politics,Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Novels,Contemporary}",Oxford University Press,1999,585,15.5x20.5,2024-02-26,,
3002,0195153448,Alien Pets,"{""Denise Little""}",en,"{Anthologies,""Science Fiction"",""Short Stories"",""Science Fiction Fantasy"",Fantasy,Fiction}",Oxford University Press,1998,317,15.5x20.5,2024-02-26,,
3003,0195153448,"The Butcher, the Baker, the Candlestick Maker","{""Suzanne Portnoy""}",en,"{""Adult Fiction"",Erotica,Sexuality,Nonfiction,Autobiography,Memoir}",Oxford University Press,2006,218,15.5x20.5,2024-02-26,,
3004,0195153448,Love & Betrayal & Hold the Mayo,"{""Francine Pascal""}",en,"{""Young Adult"",Romance}",Oxford University Press,2003,256,15.5x20.5,2024-02-26,,
3005,0195153448,Knocked Out by My Nunga-nungas,"{""Louise Rennison""}",en,"{""Young Adult"",Fiction,Humor,""Womens Fiction"",""Chick Lit"",Romance,Contemporary,""Young Adult"",Teen,Humor,Comedy,Childrens,""Realistic Fiction""}",Oxford University Press,2003-12,320,15.5x20.5,2024-02-26,,
3006,0195153448,Ten Thousand Lovers,"{""Edeet Ravel""}",en,"{Fiction,Cultural,Israel,Historical,""Historical Fiction"",Romance,Literature,Jewish,Cultural,Canada,Literature,War,Drama,Judaism,Judaica}",Oxford University Press,2003,373,15.5x20.5,2024-02-26,,
3007,0195153448,Our House in the Last World,"{""Oscar Hijuelos""}",en,"{Fiction,Contemporary,""Literary Fiction"",""New York"",Classics,Novels}",Oxford University Press,1991,235,15.5x20.5,2024-02-26,,
3008,0195153448,Search the Dark,"{""Charles Todd""}",en,"{Mystery,Historical,""Historical Fiction"",Fiction,Mystery,""Historical Mystery"",Historical,""European Literature"",""British Literature"",Mystery,Crime,Mystery,Detective,Thriller,""Mystery Thriller"",War,""World War I""}",Oxford University Press,2000-05-15,0,15.5x20.5,2024-02-26,,
3009,0195153448,The First Lady Murders,"{""Nancy Pickard""}",en,"{Mystery,Anthologies}",Oxford University Press,1999,436,15.5x20.5,2024-02-26,,
3011,0195153448,Aberystwyth Mon Amour,"{""Malcolm Pryce""}",en,"{Fiction,Mystery,Mystery,Crime,Humor,Fantasy,Mystery,Detective,Mystery,Noir,Humor,Comedy,Thriller,Contemporary}",Oxford University Press,2002,245,15.5x20.5,2024-02-26,,
3012,0195153448,An Expert in Murder,"{""Nicola Upson""}",en,"{Mystery,Historical,""Historical Fiction"",Fiction,Mystery,Crime,Mystery,""Historical Mystery"",Historical,""European Literature"",""British Literature"",Thriller,""Mystery Thriller"",Audiobook,Mystery,Detective}",Oxford University Press,2009,292,15.5x20.5,2024-02-26,,
3013,0195153448,The Outside Man,"{""Richard North Patterson""}",en,"{Mystery,Fiction,Thriller,Mystery,Crime,Thriller,""Legal Thriller"",Thriller,""Mystery Thriller"",Suspense}",Oxford University Press,1982,303,15.5x20.5,2024-02-26,,
3014,0195153448,No safe place,"{""Richard North Patterson""}",en,"{Fiction,Thriller,Mystery,Thriller,""Legal Thriller"",Politics,Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Novels,Contemporary}",Oxford University Press,1998-12,532,15.5x20.5,2024-02-26,,
3015,0195153448,The Final Judgment,"{""Richard North Patterson""}",en,"{Fiction,Mystery,Thriller,Mystery,Crime,Thriller,""Legal Thriller"",Suspense,Thriller,""Mystery Thriller"",Novels,Action,Mystery,Detective}",Oxford University Press,1997,500,15.5x20.5,2024-02-26,,
3016,0195153448,The Lasko Tangent,"{""Richard North Patterson""}",en,"{Fiction,Mystery,Thriller,Thriller,""Legal Thriller"",Mystery,Crime,Suspense,Thriller,""Mystery Thriller"",Novels}",Oxford University Press,1980,360,15.5x20.5,2024-02-26,,
3017,0195153448,Protect and Defend,"{""Richard North Patterson""}",en,"{Fiction,Mystery,Thriller,Politics,Thriller,""Legal Thriller"",Mystery,Crime,Suspense,Adult,Novels,Thriller,""Mystery Thriller""}",Oxford University Press,2001,591,15.5x20.5,2024-02-26,,
3018,0195153448,The Wine of Angels,"{""Phil Rickman""}",en,"{Mystery,Fiction,Mystery,Crime,Fantasy,Paranormal,Horror,Fantasy,Supernatural,Thriller,""Mystery Thriller"",Fantasy,""European Literature"",""British Literature"",Thriller}",Oxford University Press,1999,631,15.5x20.5,2024-02-26,,
3019,0195153448,The Stone Diaries,"{""Carol Shields""}",en,"{Fiction,Cultural,Canada,Historical,""Historical Fiction"",""Literary Fiction"",Novels,Literature,Classics,Contemporary,Literature,""Canadian Literature"",Womens}",Oxford University Press,1993,361,15.5x20.5,2024-02-26,,
3020,0195153448,Come Back to Sorrento,"{""Dawn Powell""}",en,"{Fiction,""Female Authors"",""Literary Fiction"",Literature,American,Classics,""The United States Of America"",Literature,""20th Century""}",Oxford University Press,1997,216,15.5x20.5,2024-02-26,,
3022,0195153448,Just for the Summer,"{""Laura Van Wormer""}",en,"{Mystery,Romance}",Oxford University Press,1998,416,15.5x20.5,2024-02-26,,
3024,0195153448,Little Altars Everywhere,"{""Rebecca Wells""}",en,"{Fiction,""Womens Fiction"",""Chick Lit"",American,Southern,Contemporary,Historical,""Historical Fiction"",""Adult Fiction"",""Young Adult"",""Coming Of Age"",Adult,Humor,Novels}",Oxford University Press,2001,225,15.5x20.5,2024-02-26,,
3025,0195153448,The Simple Rules of Love,"{""Amanda Brookfield""}",en,"{Fiction,Family}",Oxford University Press,2006-05-04,596,15.5x20.5,2024-02-26,,
3026,0195153448,Desert Fury,"{""Tom Wilson""}",en,{Thriller},Oxford University Press,1998,448,15.5x20.5,2024-02-26,,
3027,0195153448,The Blind Man of Seville,"{""Robert Wilson""}",en,"{Mystery,Mystery,Crime,Fiction,Thriller,Cultural,Spain,Thriller,""Mystery Thriller"",Mystery,Detective,Historical,""Historical Fiction"",Suspense,Novels}",Oxford University Press,2004,567,15.5x20.5,2024-02-26,,
3029,0195153448,Storm,"{""Tad Williams""}",en,"{Fantasy,Fiction,Fantasy,""Epic Fantasy"",Fantasy,""High Fantasy"",""Science Fiction Fantasy"",Epic,Adventure,Fantasy,Magic,Audiobook,""Science Fiction""}",Oxford University Press,1994,815,15.5x20.5,2024-02-26,,
3030,0195153448,4th Of July,"{""james patterson"",""Maxine Paetro""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,Suspense,Thriller,""Mystery Thriller"",Mystery,""Murder Mystery"",Audiobook,Adult,Mystery,Detective}",Oxford University Press,2005,344,15.5x20.5,2024-02-26,,
3032,0195153448,The Golden Orange,"{""Joseph Wambaugh""}",en,"{Fiction,Mystery,Mystery,Crime,Thriller,Novels,Thriller,""Mystery Thriller"",Mystery,Detective,Contemporary}",Oxford University Press,1991,416,15.5x20.5,2024-02-26,,
3044,0195153448,The Quiet Girl,"{""Peter Høeg""}",en,"{Fiction,Mystery,Cultural,Denmark,""Magical Realism"",""European Literature"",""Scandinavian Literature"",Contemporary,""European Literature"",Danish,Mystery,Crime,Novels,Audiobook}",Oxford University Press,2008,406,15.5x20.5,2024-02-26,,
3045,0195153448,Whirlwind,"{""James Clavell""}",en,"{Historical,""Historical Fiction"",Fiction,Historical,Adventure,Thriller,Cultural,Asia,Cultural,Iran,Novels,Politics,Literature}",Oxford University Press,1999,1231,15.5x20.5,2024-02-26,,
3050,0195153448,Faces,"{""Martina Cole""}",en,"{Mystery,Crime,Fiction,Thriller,Mystery}",Oxford University Press,2008,672,15.5x20.5,2024-02-26,,
3051,0195153448,Midnight,"{""Josephine Cox""}",en,"{Fiction,Mystery,Romance}",Oxford University Press,2011,409,15.5x20.5,2024-02-26,,
3052,0195153448,Camille,"{""Pierre Lemaitre""}",en,"{Mystery,Crime,Thriller,Mystery,Fiction,Cultural,France,Mystery,Noir,Mystery,Detective,Thriller,""Mystery Thriller"",Contemporary,Suspense}",Oxford University Press,2015-09,316,15.5x20.5,2024-02-26,,
3054,0195153448,The Take,"{""Martina Cole""}",en,"{Mystery,Crime,Fiction,Thriller,Mystery,Drama,Romance,Contemporary,Novels,""European Literature"",""British Literature"",Relationships}",Oxford University Press,2005,505,15.5x20.5,2024-02-26,,
3056,0195153448,Blade Runner 3,"{""K. W. Jeter""}",en,"{""Science Fiction"",""Science Fiction"",Cyberpunk,Fiction,""Science Fiction Fantasy"",""Science Fiction"",Dystopia,Novels,Mystery,Noir,Fantasy}",Oxford University Press,1997,309,15.5x20.5,2024-02-26,,
3057,0195153448,Rusty Nail,"{""J. A. Konrath""}",en,"{Mystery,Thriller,Mystery,Crime,Fiction,Suspense,Thriller,""Mystery Thriller"",Humor,Horror,Mystery,Detective,Audiobook}",Oxford University Press,2007-06-01,416,15.5x20.5,2024-02-26,,
3058,0195153448,Conquistadors,"{""Michael Wood""}",en,"{History,Nonfiction,Audiobook,Cultural,Spain,Travel,History,""World History"",War,Military,""Military History"",Historical,Literature,American}",Oxford University Press,2003,288,15.5x20.5,2024-02-26,,
3062,0195153448,Train Your Brain,"{""Ryuta Kawashima""}",en,"{Nonfiction,""Self Help"",Psychology,Neuroscience,Brain,Science,""Self Help"",""Personal Development"",Productivity,Health}",Oxford University Press,2005-01-01,172,15.5x20.5,2024-02-26,,
3063,0195153448,The Language Wars,"{""Henry Hitchings""}",en,"{Humanities,Language,Nonfiction,History,Humanities,Linguistics,Language,Writing,Reference,Cultural,Unfinished,Historical,Writing,""Books About Books""}",Oxford University Press,2011,408,15.5x20.5,2024-02-26,,
3066,0195153448,Someone Special,"{""Sheila O'Flanagan""}",en,"{""Womens Fiction"",""Chick Lit"",Romance,Fiction,""European Literature"",""Irish Literature"",Romance,""Contemporary Romance"",Drama}",Oxford University Press,2008,440,15.5x20.5,2024-02-26,,
3067,0195153448,The Olive Readers,"{""Christine Aziz""}",en,"{Fiction,""Science Fiction"",Fantasy,""Science Fiction"",Dystopia,""Female Authors"",Literature}",Oxford University Press,2005,339,15.5x20.5,2024-02-26,,
3068,0195153448,The President's Wife,"{""Thea Welsh""}",en,{Fiction},Oxford University Press,2010,422,15.5x20.5,2024-02-26,,
3071,0195153448,Wicked Whispers,"{""Jessica Callan""}",en,"{Nonfiction,""Womens Fiction"",""Chick Lit""}",Oxford University Press,2007,340,15.5x20.5,2024-02-26,,
3074,0195153448,The Last Good Man,"{""A. J. Kazinski""}",en,"{Thriller,Fiction,Mystery,Mystery,Crime,Thriller,""Mystery Thriller"",Audiobook,Suspense,""European Literature"",""Scandinavian Literature"",Cultural,Denmark,""European Literature"",Danish}",Oxford University Press,2012,480,15.5x20.5,2024-02-26,,
3076,0195153448,Hotel Babylon,"{""Imogen Edwards-Jones""}",en,"{Nonfiction,Travel,Autobiography,Memoir,Humor,Adult,Biography,Contemporary,Modern,""Womens Fiction"",""Chick Lit"",Humor,Comedy}",Oxford University Press,2004,308,15.5x20.5,2024-02-26,,
3078,0195153448,Man and Wife,"{""Andrew Klavan""}",en,"{Fiction,Mystery,Thriller}",Oxford University Press,2002,299,15.5x20.5,2024-02-26,,
3079,0195153448,The Shadow of Your Smile,"{""Mary Higgins Clark""}",en,"{Mystery,Fiction,Suspense,Thriller,Thriller,""Mystery Thriller"",Mystery,Crime,Adult,Romance,""Adult Fiction"",Romance,""Romantic Suspense""}",Oxford University Press,2010-11-30,336,15.5x20.5,2024-02-26,,
3080,0195153448,Angelica,"{""Arthur Phillips""}",en,"{Fiction,Historical,""Historical Fiction"",Gothic,Horror,Mystery,Historical,Paranormal,Ghosts,Historical,Victorian,Fantasy,Paranormal,""European Literature"",""British Literature""}",Oxford University Press,2007-01-01,331,15.5x20.5,2024-02-26,,
3082,0195153448,What Came Before He Shot Her,"{""Elizabeth George""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,""European Literature"",""British Literature"",Mystery,Detective,Suspense,Audiobook,Mystery,""Murder Mystery""}",Oxford University Press,2006,501,15.5x20.5,2024-02-26,,
3083,0195153448,Chesty,"{""Jon T. Hoffman""}",en,"{Biography,History,War,""Military Fiction"",Nonfiction,Military,""Military History"",War,War,""World War II"",Leadership,""North American Hi..."",""American History"",""Biography Memoir""}",Oxford University Press,2002-08-13,672,15.5x20.5,2024-02-26,,
3084,0195153448,Wives of the East Wind,"{""Hong Liu""}",en,"{Cultural,China,Historical,""Historical Fiction""}",Oxford University Press,2007,343,15.5x20.5,2024-02-26,,
3208,0195153448,The Holiday,"{""Erica James""}",en,"{""Womens Fiction"",""Chick Lit"",Romance,Fiction,Contemporary,""Womens Fiction"",Roman,Cultural,Greece}",Oxford University Press,2001-06-14,520,15.5x20.5,2024-02-26,,
3085,0195153448,The Camel Club,"{""David Baldacci""}",en,"{Fiction,Thriller,Mystery,Suspense,Mystery,Crime,Thriller,""Mystery Thriller"",Audiobook,Action,Adventure,""Spy Thriller"",Espionage}",Oxford University Press,2005,438,15.5x20.5,2024-02-26,,
3087,0195153448,Antarctica,"{""Kim Stanley Robinson""}",en,"{""Science Fiction"",Fiction,""Speculative Fiction"",""Science Fiction Fantasy"",Adventure,Fantasy,Adventure,Survival,Environment,Philosophy,Literature,""20th Century""}",Oxford University Press,1997,414,15.5x20.5,2024-02-26,,
3088,0195153448,The Chameleon's Shadow,"{""Minette Walters""}",en,"{Mystery,Fiction,Mystery,Crime,Thriller,Suspense,""European Literature"",""British Literature"",Thriller,""Mystery Thriller"",Novels,Contemporary,Audiobook}",Oxford University Press,2007,408,15.5x20.5,2024-02-26,,
3089,0195153448,Love Song,"{""Nikki Gemmell""}",en,"{Fiction,Audiobook,Cultural,Australia}",Oxford University Press,2001,247,15.5x20.5,2024-02-26,,
3091,0195153448,Tennozan,"{""George Feifer""}",en,"{History,War,""World War II"",Nonfiction,War,Cultural,Japan,War,""Military Fiction"",Military,""Military History"",""North American Hi..."",""American History""}",Oxford University Press,1994-01-01,622,15.5x20.5,2024-02-26,,
3092,0195153448,Red Carpets and Other Banana Skins,"{""Rupert Everett""}",en,"{Biography,Nonfiction,Autobiography,Memoir,Biography,Autobiography,Culture,Film,LGBT,""European Literature"",""British Literature"",""Biography Memoir"",Audiobook,LGBT,Gay}",Oxford University Press,2006,406,15.5x20.5,2024-02-26,,
3095,0195153448,Deep Freeze,"{""Lisa Jackson""}",en,"{Mystery,Romance,""Romantic Suspense"",Suspense,Romance,Thriller,Fiction,Thriller,""Mystery Thriller"",Mystery,Crime,Adult,Mystery,""Murder Mystery""}",Oxford University Press,2005,507,15.5x20.5,2024-02-26,,
3096,0195153448,One-Eyed Dream,"{""Terry C. Johnston""}",en,"{Historical,""Historical Fiction"",Westerns,Fiction}",Oxford University Press,1989,565,15.5x20.5,2024-02-26,,
3098,0195153448,Sharp Edges,"{""Jayne Ann Krentz""}",en,"{Romance,Romance,""Romantic Suspense"",Contemporary,Mystery,Suspense,Romance,""Contemporary Romance"",Fiction,Adult,Thriller,""Mystery Thriller"",Art}",Oxford University Press,1998,320,15.5x20.5,2024-02-26,,
3101,0195153448,Legal Tender,"{""Lisa Scottoline""}",en,"{Mystery,Fiction,Thriller,""Legal Thriller"",Suspense,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,Audiobook,Adult,Mystery,""Murder Mystery""}",Oxford University Press,1997-07-18,464,15.5x20.5,2024-02-26,,
3102,0195153448,Legal Tender,"{""Lisa Scottoline""}",en,"{Mystery,Fiction,Thriller,""Legal Thriller"",Suspense,Mystery,Crime,Thriller,""Mystery Thriller"",Thriller,Audiobook,Adult,Mystery,""Murder Mystery""}",Oxford University Press,1997-07-18,464,15.5x20.5,2024-02-26,,
3105,0195153448,Triangulation,"{""Phil Whitaker""}",en,{Fiction},Oxford University Press,1999,272,15.5x20.5,2024-02-26,,
3106,0195153448,After Julius,"{""Elizabeth Jane Howard""}",en,"{Fiction,Historical,Literature,""20th Century"",Historical,""Historical Fiction"",""European Literature"",""British Literature"",Classics,""Literary Fiction"",Literature,Novels}",Oxford University Press,1995-08-01,285,15.5x20.5,2024-02-26,,
3110,0195153448,Undone,"{""Michael Kimball""}",en,"{Thriller,Fiction,Mystery,Crime,Mystery,Horror}",Oxford University Press,1997,408,15.5x20.5,2024-02-26,,
3112,0195153448,The Cowboy,"{""Jayne Ann Krentz""}",en,"{Romance,Contemporary,Romance,""Contemporary Romance"",Fiction,Westerns,Romance,""Category Romance"",Mystery,Romance,""Romantic Suspense"",Suspense,Adult}",Oxford University Press,1999-01-25,251,15.5x20.5,2024-02-26,,
3113,0195153448,Mirage,"{""Soheir Khashoggi""}",en,"{Fiction,Sociology,Abuse,Religion,Islam}",Oxford University Press,1996,479,15.5x20.5,2024-02-26,,
3114,0195153448,Honky Tonk Kat,"{""Karen Kijewski""}",en,"{Mystery,Fiction,Thriller,""Mystery Thriller"",Music,Thriller,Action,Mystery,Crime,Mystery,""Cozy Mystery""}",Oxford University Press,1996,374,15.5x20.5,2024-02-26,,
3115,0195153448,Artistic Licence,"{""Katie Fforde""}",en,"{Romance,""Womens Fiction"",""Chick Lit"",Fiction,Contemporary,Romance,""Contemporary Romance"",""Womens Fiction"",Art,""European Literature"",""British Literature"",Cultural,Ireland,Adult}",Oxford University Press,2002,354,15.5x20.5,2024-02-26,,
