id,id_dau_sach,id_user,quantity,img_link,price,percent_damage,deposit,penalty_fee,created_date,updated_date,deleted_date
462,854,462,4,http://books.google.com/books/content?id=rF0pslME55sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,9.00,465400.00,5100.00,2024-02-27,,
463,855,463,3,http://books.google.com/books/content?id=fcPjlwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,10.00,114500.00,1200.00,2024-02-27,,
464,856,464,2,http://books.google.com/books/content?id=iQ0sAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,0.00,451900.00,5000.00,2024-02-27,,
465,857,465,5,http://books.google.com/books/content?id=BuaYTNKoRlcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,6.00,486900.00,5400.00,2024-02-27,,
466,860,466,3,http://books.google.com/books/content?id=7fCPQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,2.00,116400.00,1200.00,2024-02-27,,
467,861,467,10,http://books.google.com/books/content?id=q96FGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,1.00,49600.00,500.00,2024-02-27,,
468,864,468,1,http://books.google.com/books/content?id=ISaKzOHniOwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,0.00,387100.00,4300.00,2024-02-27,,
469,866,469,7,http://books.google.com/books/content?id=uyKqAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,3.00,232400.00,2500.00,2024-02-27,,
470,867,470,6,http://books.google.com/books/content?id=aasgPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,5.00,464000.00,5100.00,2024-02-27,,
471,868,471,3,http://books.google.com/books/content?id=wlBrmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,8.00,372700.00,4100.00,2024-02-27,,
472,869,472,10,http://books.google.com/books/content?id=x3ZSGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,0.00,465100.00,5100.00,2024-02-27,,
473,870,473,4,http://books.google.com/books/content?id=XGLTAQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,8.00,231000.00,2500.00,2024-02-27,,
474,871,474,4,http://books.google.com/books/content?id=eiyNPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,1.00,70400.00,700.00,2024-02-27,,
475,872,475,9,http://books.google.com/books/content?id=6z87CQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1600.00,10.00,296900.00,3200.00,2024-02-27,,
476,873,476,6,http://books.google.com/books/content?id=-j5zvgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,10.00,453100.00,5000.00,2024-02-27,,
477,874,477,8,http://books.google.com/books/content?id=88BUsKZOeP0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,6.00,351200.00,3900.00,2024-02-27,,
478,876,478,8,http://books.google.com/books/content?id=67mnPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,0.00,250000.00,2700.00,2024-02-27,,
479,879,479,6,http://books.google.com/books/content?id=O5vUCBy0P90C&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,5.00,185700.00,2000.00,2024-02-27,,
480,882,480,6,http://books.google.com/books/content?id=WaSwSX2CfvwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,1.00,391200.00,4300.00,2024-02-27,,
481,884,481,2,http://books.google.com/books/content?id=1vlpmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,4.00,349100.00,3800.00,2024-02-27,,
482,885,482,5,http://books.google.com/books/content?id=6KEVmQEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,1.00,270300.00,3000.00,2024-02-27,,
483,886,483,9,http://books.google.com/books/content?id=DyePPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,4.00,223700.00,2400.00,2024-02-27,,
484,887,484,2,http://books.google.com/books/content?id=Ek83-Y3ePUIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,1.00,85600.00,900.00,2024-02-27,,
485,888,485,5,http://books.google.com/books/content?id=40fQskl0pEAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1600.00,9.00,498600.00,5500.00,2024-02-27,,
486,890,486,2,http://books.google.com/books/content?id=99nLaPjxU5sC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,7.00,41500.00,400.00,2024-02-27,,
487,892,487,5,http://books.google.com/books/content?id=gYO7-ffZI5MC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1400.00,6.00,123500.00,1300.00,2024-02-27,,
488,893,488,8,http://books.google.com/books/content?id=pl9YPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,4.00,195800.00,2100.00,2024-02-27,,
489,897,489,2,http://books.google.com/books/content?id=QYCymAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,0.00,164100.00,1800.00,2024-02-27,,
490,898,490,7,http://books.google.com/books/content?id=77gmmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,3.00,372300.00,4100.00,2024-02-27,,
491,899,491,1,http://books.google.com/books/content?id=44GEQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,10.00,104400.00,1100.00,2024-02-27,,
492,900,492,5,http://books.google.com/books/content?id=i5kOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,8.00,498500.00,5500.00,2024-02-27,,
493,902,493,5,http://books.google.com/books/content?id=7UvSwAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,3.00,489600.00,5400.00,2024-02-27,,
494,903,494,10,http://books.google.com/books/content?id=ic0qQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,6.00,202300.00,2200.00,2024-02-27,,
495,905,495,8,http://books.google.com/books/content?id=mB7WYi4M2ywC&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,3.00,73200.00,800.00,2024-02-27,,
496,909,496,4,http://books.google.com/books/content?id=rA51lwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,400.00,6.00,479100.00,5300.00,2024-02-27,,
497,910,497,3,http://books.google.com/books/content?id=Qsi1QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,0.00,345700.00,3800.00,2024-02-27,,
498,912,498,7,http://books.google.com/books/content?id=0MGYUfvdKXIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,200.00,7.00,226400.00,2500.00,2024-02-27,,
499,913,499,1,http://books.google.com/books/content?id=87Xl3UynK_kC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,10.00,121500.00,1300.00,2024-02-27,,
500,915,500,8,http://books.google.com/books/content?id=en5atR1oYnoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,9.00,170300.00,1800.00,2024-02-27,,
501,916,501,4,http://books.google.com/books/content?id=TlGk_4hmT-cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,5.00,134400.00,1400.00,2024-02-27,,
502,917,502,6,http://books.google.com/books/content?id=5ji8icOcMf8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,6.00,386600.00,4200.00,2024-02-27,,
503,918,503,8,http://books.google.com/books/content?id=bWMb4zfNTf8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,300.00,10.00,485800.00,5300.00,2024-02-27,,
504,920,504,8,http://books.google.com/books/content?id=ReU_PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,4.00,125400.00,1300.00,2024-02-27,,
505,924,505,4,http://books.google.com/books/content?id=cDpiKAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2000.00,10.00,412600.00,4500.00,2024-02-27,,
506,926,506,3,http://books.google.com/books/content?id=AsggAQAAIAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,7.00,433900.00,4800.00,2024-02-27,,
507,927,507,4,http://books.google.com/books/content?id=K5Q1PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,3.00,335000.00,3700.00,2024-02-27,,
508,929,508,9,http://books.google.com/books/content?id=ypBsQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,0.00,237800.00,2600.00,2024-02-27,,
509,930,509,3,http://books.google.com/books/content?id=H0rJHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,9.00,61100.00,600.00,2024-02-27,,
510,932,510,1,http://books.google.com/books/content?id=Z1kRHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,8.00,184400.00,2000.00,2024-02-27,,
511,933,511,3,http://books.google.com/books/content?id=2o9omAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,4.00,162700.00,1800.00,2024-02-27,,
512,934,512,2,http://books.google.com/books/content?id=Eaw7PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,10.00,416500.00,4600.00,2024-02-27,,
513,935,513,9,http://books.google.com/books/content?id=e3E-PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,10.00,136000.00,1500.00,2024-02-27,,
514,937,514,3,http://books.google.com/books/content?id=ERNuPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,1.00,111100.00,1200.00,2024-02-27,,
515,938,515,4,http://books.google.com/books/content?id=x3Tm4zmG5YYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,9.00,168400.00,1800.00,2024-02-27,,
516,939,516,4,http://books.google.com/books/content?id=n6g-ngEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,8.00,251800.00,2700.00,2024-02-27,,
517,940,517,2,http://books.google.com/books/content?id=Db9X8J8sCTIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,5.00,113500.00,1200.00,2024-02-27,,
518,941,518,8,http://books.google.com/books/content?id=a6ZBFJFRjy8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2300.00,0.00,54500.00,600.00,2024-02-27,,
519,943,519,8,http://books.google.com/books/content?id=T15A9sg_9UMC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,300.00,10.00,63000.00,700.00,2024-02-27,,
520,945,520,10,http://books.google.com/books/content?id=ue9BrgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,7.00,402200.00,4400.00,2024-02-27,,
521,946,521,8,http://books.google.com/books/content?id=Zx9GHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,10.00,396000.00,4400.00,2024-02-27,,
522,947,522,7,http://books.google.com/books/content?id=RLMsKwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,10.00,148400.00,1600.00,2024-02-27,,
523,949,523,6,http://books.google.com/books/content?id=yuHFQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,2.00,91900.00,1000.00,2024-02-27,,
524,951,524,10,http://books.google.com/books/content?id=4sWfMgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2400.00,0.00,226100.00,2500.00,2024-02-27,,
525,952,525,5,http://books.google.com/books/content?id=yVxnAAAAMAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,10.00,429100.00,4700.00,2024-02-27,,
526,953,526,3,http://books.google.com/books/content?id=x1wzkfJRqrsC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1300.00,3.00,72100.00,800.00,2024-02-27,,
527,954,527,4,http://books.google.com/books/content?id=COGOGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,0.00,494200.00,5400.00,2024-02-27,,
528,955,528,3,http://books.google.com/books/content?id=r1pVIU5XpN8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,10.00,493200.00,5400.00,2024-02-27,,
529,956,529,1,http://books.google.com/books/content?id=aKp5HAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,0.00,480700.00,5300.00,2024-02-27,,
530,957,530,1,http://books.google.com/books/content?id=CYnzruppAlAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,4.00,114100.00,1200.00,2024-02-27,,
531,966,531,7,http://books.google.com/books/content?id=9IVoEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2700.00,0.00,171400.00,1900.00,2024-02-27,,
532,968,532,6,http://books.google.com/books/content?id=FrYsEAAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1600.00,8.00,493900.00,5400.00,2024-02-27,,
533,971,533,7,http://books.google.com/books/content?id=mDiPPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,10.00,392300.00,4300.00,2024-02-27,,
534,972,534,3,http://books.google.com/books/content?id=u7Ct6IRFhBAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,7.00,85100.00,900.00,2024-02-27,,
535,974,535,1,http://books.google.com/books/content?id=QCHNIyLxp78C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1500.00,8.00,304700.00,3300.00,2024-02-27,,
536,975,536,6,http://books.google.com/books/content?id=xCmODQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1300.00,4.00,415500.00,4600.00,2024-02-27,,
537,976,537,6,http://books.google.com/books/content?id=G15AppnYaIcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1700.00,6.00,396900.00,4400.00,2024-02-27,,
538,978,538,9,http://books.google.com/books/content?id=ijgnXMQz-lUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,3.00,371300.00,4100.00,2024-02-27,,
539,981,539,3,http://books.google.com/books/content?id=SXBJd2vIFaoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1000.00,9.00,347500.00,3800.00,2024-02-27,,
540,982,540,4,http://books.google.com/books/content?id=ZA97FLIbut0C&printsec=frontcover&img=1&zoom=1&source=gbs_api,300.00,4.00,288900.00,3200.00,2024-02-27,,
541,983,541,7,http://books.google.com/books/content?id=8ud54dePWSUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,2.00,98600.00,1000.00,2024-02-27,,
542,984,542,10,http://books.google.com/books/content?id=UjGGvVUTBLwC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1200.00,3.00,276200.00,3000.00,2024-02-27,,
543,985,543,2,http://books.google.com/books/content?id=qJ6kCi0fjB4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,0.00,375200.00,4100.00,2024-02-27,,
544,986,544,4,http://books.google.com/books/content?id=lnCODQAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2100.00,6.00,364000.00,4000.00,2024-02-27,,
545,987,545,4,http://books.google.com/books/content?id=IrH6d7poB5YC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1600.00,3.00,309300.00,3400.00,2024-02-27,,
546,988,546,5,http://books.google.com/books/content?id=49wQV04wuf0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1900.00,8.00,335600.00,3700.00,2024-02-27,,
547,989,547,5,http://books.google.com/books/content?id=oge2QgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,8.00,75000.00,800.00,2024-02-27,,
548,990,548,1,http://books.google.com/books/content?id=FIsuDwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,800.00,7.00,91800.00,1000.00,2024-02-27,,
549,991,549,3,http://books.google.com/books/content?id=COVkzgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,3.00,174500.00,1900.00,2024-02-27,,
550,993,550,2,http://books.google.com/books/content?id=k6LDQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,2.00,233700.00,2500.00,2024-02-27,,
551,994,551,4,http://books.google.com/books/content?id=qvLtasbffmEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,0.00,78200.00,800.00,2024-02-27,,
552,995,552,9,http://books.google.com/books/content?id=O2k9RnQ1giUC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,6.00,360700.00,4000.00,2024-02-27,,
553,996,553,6,http://books.google.com/books/content?id=7B6aQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,8.00,173600.00,1900.00,2024-02-27,,
554,1001,554,6,http://books.google.com/books/content?id=9Qgi_nElEFAC&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,4.00,268100.00,2900.00,2024-02-27,,
555,1002,555,5,http://books.google.com/books/content?id=s7PdE8fFEroC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2000.00,7.00,439100.00,4800.00,2024-02-27,,
556,1003,556,9,http://books.google.com/books/content?id=WmVEssW_ub8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,1500.00,5.00,429400.00,4700.00,2024-02-27,,
557,1004,557,6,http://books.google.com/books/content?id=ETkrHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,10.00,268900.00,2900.00,2024-02-27,,
558,1005,558,6,http://books.google.com/books/content?id=fsQk77xSERAC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,300.00,9.00,180400.00,2000.00,2024-02-27,,
559,1006,559,3,http://books.google.com/books/content?id=0meycHzLHlIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1100.00,10.00,273100.00,3000.00,2024-02-27,,
560,1007,560,8,http://books.google.com/books/content?id=SkIldx5UlcQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,3.00,218200.00,2400.00,2024-02-27,,
561,1008,561,7,http://books.google.com/books/content?id=kJyPPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,6.00,76400.00,800.00,2024-02-27,,
562,1009,562,8,http://books.google.com/books/content?id=tzVhQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,0.00,432600.00,4800.00,2024-02-27,,
563,1010,563,4,http://books.google.com/books/content?id=hlrhCwAAQBAJ&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,2300.00,4.00,121000.00,1300.00,2024-02-27,,
564,1011,564,1,http://books.google.com/books/content?id=l-LYPAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,6.00,466500.00,5100.00,2024-02-27,,
565,1014,565,10,http://books.google.com/books/content?id=IvzXGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,8.00,416100.00,4600.00,2024-02-27,,
566,1015,566,9,http://books.google.com/books/content?id=lrGMQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,3.00,309800.00,3400.00,2024-02-27,,
567,1016,567,6,http://books.google.com/books/content?id=f-aBQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,6.00,282700.00,3100.00,2024-02-27,,
568,1017,568,5,http://books.google.com/books/content?id=RN_pGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,2.00,236700.00,2600.00,2024-02-27,,
569,1018,569,4,http://books.google.com/books/content?id=CJSp_6a0rusC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,5.00,395700.00,4300.00,2024-02-27,,
570,1021,570,4,http://books.google.com/books/content?id=uooXPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,10.00,51900.00,500.00,2024-02-27,,
571,1022,571,5,http://books.google.com/books/content?id=PSKyFoAuvPEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,4.00,46600.00,500.00,2024-02-27,,
572,1023,572,9,http://books.google.com/books/content?id=i0VKixKOSRoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,10.00,230600.00,2500.00,2024-02-27,,
573,1024,573,3,http://books.google.com/books/content?id=Vr8J7hVrnSsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,1.00,416000.00,4600.00,2024-02-27,,
574,1025,574,1,http://books.google.com/books/content?id=ZO4pLgEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1100.00,6.00,405700.00,4500.00,2024-02-27,,
575,1026,575,5,http://books.google.com/books/content?id=FcJ6PwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2800.00,9.00,369100.00,4100.00,2024-02-27,,
576,1027,576,3,http://books.google.com/books/content?id=cfJWPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,5.00,113700.00,1200.00,2024-02-27,,
577,1028,577,3,http://books.google.com/books/content?id=F4WSQgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,0.00,349000.00,3800.00,2024-02-27,,
578,1029,578,5,http://books.google.com/books/content?id=gcbLGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,0.00,56600.00,600.00,2024-02-27,,
579,1035,579,9,http://books.google.com/books/content?id=9XKamAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,600.00,6.00,495100.00,5500.00,2024-02-27,,
580,1037,580,8,http://books.google.com/books/content?id=vyw_G7sLUmsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,500.00,6.00,480200.00,5300.00,2024-02-27,,
581,1040,581,5,http://books.google.com/books/content?id=xqbaswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,900.00,9.00,452300.00,5000.00,2024-02-27,,
582,1041,582,7,http://books.google.com/books/content?id=bVYBGwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,6.00,315100.00,3500.00,2024-02-27,,
583,1043,583,7,http://books.google.com/books/content?id=VdtdbL1X4vkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,500.00,4.00,450500.00,5000.00,2024-02-27,,
584,1044,584,7,http://books.google.com/books/content?id=uE7xtdTAd0gC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,8.00,181900.00,2000.00,2024-02-27,,
585,1045,585,2,http://books.google.com/books/content?id=SFWuAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,3.00,76900.00,800.00,2024-02-27,,
586,1046,586,5,http://books.google.com/books/content?id=azcTuzgK_wEC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1600.00,1.00,175400.00,1900.00,2024-02-27,,
587,1047,587,4,http://books.google.com/books/content?id=_XYDZMNfSIYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,1400.00,3.00,363500.00,4000.00,2024-02-27,,
588,1048,588,1,http://books.google.com/books/content?id=85se72y6Jo4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,0.00,222200.00,2400.00,2024-02-27,,
589,1049,589,4,http://books.google.com/books/content?id=ZAtpAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2500.00,1.00,125300.00,1300.00,2024-02-27,,
590,1053,590,6,http://books.google.com/books/content?id=XrF3AAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,0.00,182700.00,2000.00,2024-02-27,,
591,1058,591,7,http://books.google.com/books/content?id=GMNZPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,200.00,9.00,303100.00,3300.00,2024-02-27,,
592,1059,592,8,http://books.google.com/books/content?id=Ih-9tAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,800.00,0.00,157200.00,1700.00,2024-02-27,,
593,1060,593,6,http://books.google.com/books/content?id=RAFsHQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,7.00,180000.00,2000.00,2024-02-27,,
594,1061,594,10,http://books.google.com/books/content?id=ftewECGB2OsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,5.00,274000.00,3000.00,2024-02-27,,
595,1064,595,10,http://books.google.com/books/content?id=QZEl3pjaJdcC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2100.00,5.00,494900.00,5400.00,2024-02-27,,
596,1065,596,6,http://books.google.com/books/content?id=xkwL7JpT0LYC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2700.00,10.00,407900.00,4500.00,2024-02-27,,
597,1066,597,4,http://books.google.com/books/content?id=wMtx8_RI6hwC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,900.00,5.00,209000.00,2300.00,2024-02-27,,
598,1069,598,1,http://books.google.com/books/content?id=0nvznfj8HB8C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,600.00,0.00,135500.00,1500.00,2024-02-27,,
599,1070,599,2,http://books.google.com/books/content?id=OHqsQwFrKO0C&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1400.00,0.00,137000.00,1500.00,2024-02-27,,
600,1071,600,1,http://books.google.com/books/content?id=SfhJNwmDs0cC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2900.00,8.00,93600.00,1000.00,2024-02-27,,
601,1072,601,4,http://books.google.com/books/content?id=JS_Sy1kXPMEC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1200.00,3.00,81200.00,900.00,2024-02-27,,
602,1073,602,6,http://books.google.com/books/content?id=lcAMHAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,3.00,324900.00,3600.00,2024-02-27,,
603,1074,603,2,http://books.google.com/books/content?id=5BYlJ_6ccWsC&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,5.00,351700.00,3900.00,2024-02-27,,
604,1075,604,4,http://books.google.com/books/content?id=T1VoPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1900.00,8.00,469800.00,5200.00,2024-02-27,,
605,1076,605,7,http://books.google.com/books/content?id=LlQWQAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,100.00,7.00,172700.00,1900.00,2024-02-27,,
606,1077,606,7,http://books.google.com/books/content?id=ZJ_Zua3YbhIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,1200.00,1.00,374500.00,4100.00,2024-02-27,,
607,1078,607,1,http://books.google.com/books/content?id=bWOfbJk6vEIC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,300.00,2.00,297300.00,3300.00,2024-02-27,,
608,1079,608,3,http://books.google.com/books/content?id=itJuPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1500.00,0.00,158200.00,1700.00,2024-02-27,,
609,1080,609,6,http://books.google.com/books/content?id=5pg7PgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2200.00,4.00,428500.00,4700.00,2024-02-27,,
610,1083,610,1,http://books.google.com/books/content?id=u6tZOQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1300.00,6.00,205000.00,2200.00,2024-02-27,,
611,1085,611,2,http://books.google.com/books/content?id=MVtT1qHERaQC&printsec=frontcover&img=1&zoom=1&source=gbs_api,700.00,10.00,85300.00,900.00,2024-02-27,,
612,1087,612,1,http://books.google.com/books/content?id=IYeKPwAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2600.00,3.00,334400.00,3700.00,2024-02-27,,
613,1088,613,4,http://books.google.com/books/content?id=6XhbKAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,2300.00,6.00,71000.00,700.00,2024-02-27,,
614,1089,614,3,http://books.google.com/books/content?id=YGlWPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,1800.00,2.00,63300.00,700.00,2024-02-27,,
